year,round,circuitId,date,rainy,Turns,Length,driverId,constructorId,grid,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race),driver_age,nationality_encoded,wins_cons,points_cons_champ,wins,points_driver_champ,laps,statusId,Weighted_Top_3_Probability,Weighted_Top_3_Prob_Length,position_previous_race,nro_cond_escuderia,raceId,prom_points_10,Top 3 Finish,points
2011,4,5,5/8/2011,0,14,5.338,153,5,17,0,0,0,0,12.94736842,13.71052632,16.33333333,14,21,29,0,6,0,0,57,11,0,0,15,2,844,2,0,0
2011,4,5,5/8/2011,0,14,5.338,155,15,24,0,0,0,0,14.68421053,7.342105263,12.66666667,16.33333333,25,21,0,8,0,8,58,1,0,0,10,1,844,18.5,0,8
2011,4,5,5/8/2011,0,14,5.338,808,4,7,0,0,33.33333333,33.33333333,13.63157895,13.11578947,9.666666667,9.333333333,27,28,0,42,0,21,58,1,0.071428571,0,7,2,844,19,0,21
2011,4,5,5/8/2011,0,14,5.338,813,3,14,0,0,0,0,5.526315789,5.526315789,20.66666667,18.83333333,26,33,0,0,0,0,57,11,0.047619048,0,22,2,844,0,0,0
2011,4,5,5/8/2011,0,14,5.338,814,10,13,0,0,0,0,5.868421053,5.868421053,10.33333333,11,25,6,0,4,0,2,44,31,0,0,14,2,844,1.75,0,2
2011,4,5,5/8/2011,0,14,5.338,815,15,15,0,0,0,0,7.342105263,7.342105263,20,16.33333333,21,23,0,8,0,0,57,11,0.107142857,0.666666667,21,2,844,0,0,0
2011,4,5,5/8/2011,0,14,5.338,816,166,23,0,0,0,0,9.394736842,9.394736842,17.66666667,17.5,26,4,0,0,0,0,56,12,0,0,18,2,844,0,0,0
2011,5,4,5/22/2011,0,14,4.657,1,1,3,47.36842105,42.10526316,50,37.5,6.421052632,6.394736842,3.75,4.125,26,6,1,138,1,77,66,1,0.623376623,0.666666667,2,2,845,126.9,1,77
2011,5,4,5/22/2011,0,14,4.657,2,4,24,0,0,25,25,12.6,13.11578947,8.5,8.875,34,15,0,46,0,25,65,11,0.087719298,0,7,1,845,9.8,0,25
2011,5,4,5/22/2011,0,14,4.657,3,131,7,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9.75,10.875,26,15,0,40,0,26,65,11,0.176470588,0.181818182,9,2,845,69.4,0,26
2011,5,4,5/22/2011,0,14,4.657,4,6,4,52.63157895,39.47368421,25,12.5,5.421052632,6.631578947,5,6.125,30,29,0,75,0,51,65,11,0.291666667,0.333333333,5,1,845,127.6,0,51
2011,5,4,5/22/2011,0,14,4.657,5,205,15,0,0,0,0,17,18.13157895,17,17.25,30,13,0,0,0,0,48,3,0.034482759,0,20,2,845,0,0,0
2011,5,4,5/22/2011,0,14,4.657,10,166,20,0,0,0,0,18.78947368,9.394736842,19,18.625,29,15,0,0,0,0,63,13,0.041666667,0,21,1,845,0,0,0
2011,5,4,5/22/2011,0,14,4.657,13,6,8,26.31578947,39.47368421,0,12.5,7.842105263,6.631578947,7.25,6.125,30,5,0,75,0,24,58,6,0.130434783,0.2,6,2,845,78,0,24
2011,5,4,5/22/2011,0,14,4.657,15,205,18,0,0,0,0,19.26315789,18.13157895,17.5,17.25,37,20,0,0,0,0,64,12,0.048387097,0.166666667,17,1,845,0,0,0
2011,5,4,5/22/2011,0,14,4.657,16,10,17,0,0,0,0,11.73684211,5.868421053,12,12.75,28,15,0,4,0,2,65,11,0,0,13,1,845,24.5,0,2
2011,5,4,5/22/2011,0,14,4.657,17,9,1,52.63157895,52.63157895,50,75,6.052631579,6.026315789,3.5,2.375,35,2,4,185,0,67,66,1,0.133333333,0.166666667,3,1,845,131.3,0,67
2011,5,4,5/22/2011,0,14,4.657,18,1,5,36.84210526,42.10526316,25,37.5,6.368421053,6.394736842,4.5,4.125,31,6,1,138,0,61,66,1,0.160493827,0.125,4,1,845,114.7,1,61
2011,5,4,5/22/2011,0,14,4.657,20,9,2,52.63157895,52.63157895,100,75,6,6.026315789,1.25,2.375,24,15,4,185,4,118,66,1,0.424242424,0.333333333,1,2,845,143.4,1,118
2011,5,4,5/22/2011,0,14,4.657,22,3,19,0,0,0,0,11.05263158,5.526315789,16.5,18.125,39,5,0,0,0,0,64,12,0.322580645,0.333333333,16,1,845,22.1,0,0
2011,5,4,5/22/2011,0,14,4.657,24,164,21,0,0,0,0,14.94736842,7.473684211,21.25,22,31,20,0,0,0,0,28,6,0,0,24,2,845,8.9,0,0
2011,5,4,5/22/2011,0,14,4.657,30,131,10,0,7.894736842,0,0,10.05263158,9.157894737,12,10.875,42,15,0,40,0,14,65,11,0.568627451,0.5,11,1,845,33.8,0,14
2011,5,4,5/22/2011,0,14,4.657,39,164,22,0,0,0,0,7.473684211,7.473684211,22.75,22,34,17,0,0,0,0,61,15,0,0,23,1,845,2.5,0,0
2011,5,4,5/22/2011,0,14,4.657,67,5,11,0,0,0,0,14.47368421,13.71052632,11,13.625,23,31,0,6,0,6,65,11,0,0,12,1,845,6.3,0,6
2011,5,4,5/22/2011,0,14,4.657,153,5,13,0,0,0,0,12.94736842,13.71052632,16.25,13.625,21,29,0,6,0,0,64,12,0,0,15,2,845,1.7,0,0
2011,5,4,5/22/2011,0,14,4.657,155,15,14,0,0,0,0,14.68421053,7.342105263,12,15.25,25,21,0,11,0,9,65,11,0,0,10,1,845,17.3,0,9
2011,5,4,5/22/2011,0,14,4.657,808,4,6,0,0,25,25,13.63157895,13.11578947,9.25,8.875,27,28,0,46,0,21,65,11,0.071428571,0,8,2,845,19.2,0,21
2011,5,4,5/22/2011,0,14,4.657,813,3,9,0,0,0,0,5.526315789,5.526315789,19.75,18.125,26,33,0,0,0,0,65,11,0.047619048,0.2,22,2,845,0,0,0
2011,5,4,5/22/2011,0,14,4.657,814,10,16,0,0,0,0,5.868421053,5.868421053,13.5,12.75,25,6,0,4,0,2,65,11,0,0,14,2,845,1.8,0,2
2011,5,4,5/22/2011,0,14,4.657,815,15,12,0,0,0,0,7.342105263,7.342105263,18.5,15.25,21,23,0,11,0,2,65,11,0.107142857,0.071428571,18,2,845,0.4,0,2
2011,5,4,5/22/2011,0,14,4.657,816,166,23,0,0,0,0,9.394736842,9.394736842,18.25,18.625,26,4,0,0,0,0,62,14,0,0,19,2,845,0,0,0
2011,6,6,5/29/2011,0,19,3.337,1,1,9,47.36842105,42.10526316,60,50,6.421052632,6.394736842,3.4,3.8,26,6,1,161,1,85,78,1,0.472727273,0.411764706,2,2,846,117.2,0,85
2011,6,6,5/29/2011,0,19,3.337,2,4,15,0,0,20,20,12.6,13.11578947,8.4,9,34,15,0,50,0,29,77,11,0.071428571,0.090909091,7,1,846,12.7,0,29
2011,6,6,5/29/2011,0,19,3.337,3,131,7,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9.2,10,26,15,0,40,0,26,76,12,0.290322581,0.363636364,6,2,846,59.8,0,26
2011,6,6,5/29/2011,0,19,3.337,4,6,4,52.63157895,39.47368421,20,10,5.421052632,6.631578947,5,7.6,30,29,0,93,0,69,78,1,0.258064516,0.25,5,1,846,115.4,1,69
2011,6,6,5/29/2011,0,19,3.337,5,205,17,0,0,0,0,17,18.13157895,18.2,17.9,30,13,0,0,0,0,76,12,0,0,20,2,846,0,0,0
2011,6,6,5/29/2011,0,19,3.337,10,166,20,0,0,0,0,18.78947368,9.394736842,19,18.8,29,15,0,0,0,0,30,22,0.066666667,0,22,1,846,0,0,0
2011,6,6,5/29/2011,0,19,3.337,13,6,6,26.31578947,39.47368421,0,10,7.842105263,6.631578947,10.2,7.6,30,5,0,93,0,24,32,3,0.097560976,0.133333333,8,2,846,67.6,0,24
2011,6,6,5/29/2011,0,19,3.337,15,205,18,0,0,0,0,19.26315789,18.13157895,17.6,17.9,37,20,0,0,0,0,76,12,0.03030303,0.083333333,18,1,846,0,0,0
2011,6,6,5/29/2011,0,19,3.337,16,10,14,0,0,0,0,11.73684211,5.868421053,12.2,12.7,28,15,0,10,0,8,77,11,0,0,13,1,846,20.6,0,8
2011,6,6,5/29/2011,0,19,3.337,17,9,3,52.63157895,52.63157895,40,70,6.052631579,6.026315789,3.6,2.4,35,2,5,222,0,79,78,1,0.242424242,0.333333333,3,1,846,119,0,79
2011,6,6,5/29/2011,0,19,3.337,18,1,2,36.84210526,42.10526316,40,50,6.368421053,6.394736842,4.2,3.8,31,6,1,161,0,76,78,1,0.1875,0.176470588,4,1,846,104.6,1,76
2011,6,6,5/29/2011,0,19,3.337,20,9,1,52.63157895,52.63157895,100,70,6,6.026315789,1.2,2.4,24,15,5,222,5,143,78,1,0.446808511,0.5,1,2,846,139.6,1,143
2011,6,6,5/29/2011,0,19,3.337,22,3,11,0,0,0,0,11.05263158,5.526315789,16.6,17.7,39,5,0,2,0,2,77,11,0.272727273,0.333333333,17,1,846,18.4,0,2
2011,6,6,5/29/2011,0,19,3.337,24,164,23,0,0,0,0,14.94736842,7.473684211,21.8,22.1,31,20,0,0,0,0,75,13,0,0,24,2,846,7.6,0,0
2011,6,6,5/29/2011,0,19,3.337,30,131,5,0,7.894736842,0,0,10.05263158,9.157894737,10.8,10,42,15,0,40,0,14,32,5,0.464285714,0.3,10,1,846,30.6,0,14
2011,6,6,5/29/2011,0,19,3.337,39,164,22,0,0,0,0,7.473684211,7.473684211,22.4,22.1,34,17,0,0,0,0,74,14,0,0,23,1,846,2,0,0
2011,6,6,5/29/2011,0,19,3.337,67,5,16,0,0,0,0,14.47368421,13.71052632,11.6,13.9,23,31,0,7,0,7,77,11,0,0,12,1,846,6.3,0,7
2011,6,6,5/29/2011,0,19,3.337,153,5,19,0,0,0,0,12.94736842,13.71052632,16.2,13.9,21,29,0,7,0,0,66,4,0,0,16,2,846,1.4,0,0
2011,6,6,5/29/2011,0,19,3.337,155,15,12,0,0,0,0,14.68421053,7.342105263,11.6,14.1,25,21,0,21,0,19,78,1,0,0,11,1,846,17.1,0,19
2011,6,6,5/29/2011,0,19,3.337,808,4,10,0,0,20,20,13.63157895,13.11578947,9.6,9,27,28,0,50,0,21,67,4,0,0,9,2,846,19.4,0,21
2011,6,6,5/29/2011,0,19,3.337,813,3,8,0,0,0,0,5.526315789,5.526315789,18.8,17.7,26,33,0,2,0,0,73,3,0,0,21,2,846,0,0,0
2011,6,6,5/29/2011,0,19,3.337,814,10,13,0,0,0,0,5.868421053,5.868421053,13.2,12.7,25,6,0,10,0,2,76,12,0,0,15,2,846,1.833333333,0,2
2011,6,6,5/29/2011,0,19,3.337,815,15,0,0,0,0,0,7.342105263,7.342105263,16.6,14.1,21,23,0,21,0,2,0,82,0.159090909,0.153846154,14,2,846,0.666666667,0,2
2011,6,6,5/29/2011,0,19,3.337,816,166,21,0,0,0,0,9.394736842,9.394736842,18.6,18.8,26,4,0,0,0,0,75,13,0,0,19,2,846,0,0,0
2011,7,7,6/12/2011,1,14,4.361,1,1,5,47.36842105,42.10526316,50,50,6.421052632,6.394736842,3.833333333,3.916666667,26,6,2,186,1,85,7,4,0.623376623,0.666666667,2,2,847,106.5,0,85
2011,7,7,6/12/2011,1,14,4.361,2,4,9,0,0,16.66666667,16.66666667,12.6,13.11578947,8.333333333,9.75,34,15,0,60,0,29,55,3,0.087719298,0.2,6,1,847,15.2,0,29
2011,7,7,6/12/2011,1,14,4.361,3,131,6,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9.5,11.08333333,26,15,0,52,0,26,70,1,0.176470588,0.2,7,2,847,50.2,0,26
2011,7,7,6/12/2011,1,14,4.361,4,6,2,52.63157895,39.47368421,33.33333333,16.66666667,5.421052632,6.631578947,4.5,8.25,30,29,0,101,0,69,36,4,0.291666667,0.210526316,5,2,847,101.7,0,69
2011,7,7,6/12/2011,1,14,4.361,5,205,19,0,0,0,0,17,18.13157895,17.5,17.16666667,30,13,0,0,0,0,28,7,0.034482759,0,19,2,847,0,0,0
2011,7,7,6/12/2011,1,14,4.361,10,166,21,0,0,0,0,18.78947368,9.394736842,19.66666667,18.83333333,29,15,0,0,0,0,69,11,0.041666667,0,22,1,847,0,0,0
2011,7,7,6/12/2011,1,14,4.361,13,6,3,26.31578947,39.47368421,0,16.66666667,7.842105263,6.631578947,12,8.25,30,5,0,101,0,32,70,1,0.130434783,0,8,1,847,58,0,32
2011,7,7,6/12/2011,1,14,4.361,15,205,18,0,0,0,0,19.26315789,18.13157895,16.83333333,17.16666667,37,20,0,0,0,0,69,11,0.048387097,0,18,1,847,0,0,0
2011,7,7,6/12/2011,1,14,4.361,16,10,14,0,0,0,0,11.73684211,5.868421053,11.33333333,12.16666667,28,15,0,10,0,8,49,3,0,0,12,1,847,16.7,0,8
2011,7,7,6/12/2011,1,14,4.361,17,9,4,52.63157895,52.63157895,33.33333333,66.66666667,6.052631579,6.026315789,3.666666667,2.416666667,35,2,5,255,0,94,70,1,0.133333333,0.090909091,3,1,847,106.4,1,94
2011,7,7,6/12/2011,1,14,4.361,18,1,7,36.84210526,42.10526316,50,50,6.368421053,6.394736842,4,3.916666667,31,6,2,186,1,101,70,1,0.160493827,0.1875,4,1,847,95.8,1,101
2011,7,7,6/12/2011,1,14,4.361,20,9,1,52.63157895,52.63157895,100,66.66666667,6,6.026315789,1.166666667,2.416666667,24,15,5,255,5,161,70,1,0.424242424,0.5,1,2,847,135.1,1,161
2011,7,7,6/12/2011,1,14,4.361,22,3,16,0,0,0,0,11.05263158,5.526315789,15.33333333,17,39,5,0,4,0,4,70,1,0.322580645,0.363636364,14,1,847,14.7,0,4
2011,7,7,6/12/2011,1,14,4.361,24,164,20,0,0,0,0,14.94736842,7.473684211,20.83333333,21.16666667,31,20,0,0,0,0,69,11,0,0,23,2,847,6.3,0,0
2011,7,7,6/12/2011,1,14,4.361,30,131,8,0,7.894736842,0,0,10.05263158,9.157894737,12.66666667,11.08333333,42,15,0,52,0,26,70,1,0.568627451,0.7,11,1,847,27.8,0,26
2011,7,7,6/12/2011,1,14,4.361,37,15,17,0,0,0,0,16.5,15.59210526,5.25,5.25,40,29,0,27,0,0,70,1,0.038461538,0,17,1,847,1.8,0,0
2011,7,7,6/12/2011,1,14,4.361,39,164,22,0,0,0,0,7.473684211,7.473684211,21.5,21.16666667,34,17,0,0,0,0,69,11,0,0,24,1,847,1.5,0,0
2011,7,7,6/12/2011,1,14,4.361,67,5,15,0,0,0,0,14.47368421,13.71052632,11.33333333,14.08333333,23,31,0,12,0,8,70,1,0,0,13,1,847,6.3,0,8
2011,7,7,6/12/2011,1,14,4.361,153,5,24,0,0,0,0,12.94736842,13.71052632,16.83333333,14.08333333,21,29,0,12,0,4,70,1,0,0,17,2,847,1.5,0,4
2011,7,7,6/12/2011,1,14,4.361,155,15,13,0,0,0,0,14.68421053,15.59210526,10.5,5.25,25,21,0,27,0,25,70,1,0,0,10,2,847,16.9,0,25
2011,7,7,6/12/2011,1,14,4.361,808,4,10,0,0,16.66666667,16.66666667,13.63157895,13.11578947,11.16666667,9.75,27,28,0,60,0,31,70,1,0.071428571,0,9,2,847,20.6,0,31
2011,7,7,6/12/2011,1,14,4.361,813,3,12,0,0,0,0,5.526315789,5.526315789,18.66666667,17,26,33,0,4,0,0,61,31,0.047619048,0,21,2,847,0,0,0
2011,7,7,6/12/2011,1,14,4.361,814,10,11,0,0,0,0,5.868421053,5.868421053,13,12.16666667,25,6,0,10,0,2,67,3,0,0,16,2,847,1.857142857,0,2
2011,7,7,6/12/2011,1,14,4.361,816,166,23,0,0,0,0,9.394736842,9.394736842,18,18.83333333,26,4,0,0,0,0,69,11,0,0,20,2,847,0,0,0
2011,8,12,6/26/2011,0,25,5.419,1,1,3,47.36842105,42.10526316,42.85714286,50,6.421052632,6.394736842,6.714285714,5.142857143,26,6,2,206,1,97,57,1,0.6,0.571428571,4,2,848,95.2,0,97
2011,8,12,6/26/2011,0,25,5.419,2,4,9,0,0,14.28571429,14.28571429,12.6,13.11578947,10,10.14285714,34,15,0,61,0,30,56,11,0,0,8,1,848,17.6,0,30
2011,8,12,6/26/2011,0,25,5.419,3,131,7,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9.714285714,10.57142857,26,15,0,58,0,32,57,1,0,0,10,2,848,41.2,0,32
2011,8,12,6/26/2011,0,25,5.419,4,6,4,52.63157895,39.47368421,28.57142857,14.28571429,5.421052632,6.631578947,7,9.071428571,30,29,0,129,0,87,57,1,0.4,0.428571429,5,1,848,87.3,1,87
2011,8,12,6/26/2011,0,25,5.419,5,205,19,0,0,0,0,17,18.13157895,18.28571429,17.57142857,30,13,0,0,0,0,55,12,0,0,22,2,848,0,0,0
2011,8,12,6/26/2011,0,25,5.419,10,166,21,0,0,0,0,18.78947368,9.394736842,19.14285714,18.35714286,29,15,0,0,0,0,55,12,0,0,25,1,848,0,0,0
2011,8,12,6/26/2011,0,25,5.419,13,6,5,26.31578947,39.47368421,0,14.28571429,7.842105263,6.631578947,11.14285714,9.071428571,30,5,0,129,0,42,57,1,0.25,0.25,6,2,848,47.9,0,42
2011,8,12,6/26/2011,0,25,5.419,15,205,20,0,0,0,0,19.26315789,18.13157895,16.85714286,17.57142857,37,20,0,0,0,0,55,12,0,0,19,1,848,0,0,0
2011,8,12,6/26/2011,0,25,5.419,16,10,10,0,0,0,0,11.73684211,5.868421053,12.71428571,13.21428571,28,15,0,12,0,10,56,11,0,0,12,1,848,13,0,10
2011,8,12,6/26/2011,0,25,5.419,17,9,2,52.63157895,52.63157895,42.85714286,71.42857143,6.052631579,6.026315789,3.571428571,2.428571429,35,2,6,295,0,109,57,1,0.2,0.2,3,1,848,95.3,1,109
2011,8,12,6/26/2011,0,25,5.419,18,1,6,36.84210526,42.10526316,57.14285714,50,6.368421053,6.394736842,3.571428571,5.142857143,31,6,2,206,1,109,57,1,0.2,0.2,2,1,848,87.8,0,109
2011,8,12,6/26/2011,0,25,5.419,20,9,1,52.63157895,52.63157895,100,71.42857143,6,6.026315789,1.285714286,2.428571429,24,15,6,295,6,186,57,1,0.4,0.333333333,1,2,848,133.1,1,186
2011,8,12,6/26/2011,0,25,5.419,22,3,13,0,0,0,0,11.05263158,5.526315789,14.42857143,16.57142857,39,5,0,4,0,4,56,11,0.25,0.25,15,1,848,10.4,0,4
2011,8,12,6/26/2011,0,25,5.419,24,164,22,0,0,0,0,14.94736842,7.473684211,19.71428571,20.07142857,31,20,0,0,0,0,54,13,0,0,20,2,848,4.2,0,0
2011,8,12,6/26/2011,0,25,5.419,30,131,8,0,7.894736842,0,0,10.05263158,9.157894737,11.42857143,10.57142857,42,15,0,58,0,26,56,11,0.333333333,0.333333333,9,1,848,23.8,0,26
2011,8,12,6/26/2011,0,25,5.419,39,164,24,0,0,0,0,7.473684211,7.473684211,20.42857143,20.07142857,34,17,0,0,0,0,54,13,0,0,23,1,848,1,0,0
2011,8,12,6/26/2011,0,25,5.419,67,5,17,0,0,0,0,14.47368421,13.71052632,11.14285714,13.35714286,23,31,0,16,0,8,56,11,0,0,13,1,848,6.3,0,8
2011,8,12,6/26/2011,0,25,5.419,153,5,18,0,0,0,0,12.94736842,13.71052632,15.57142857,13.35714286,21,29,0,16,0,8,56,11,0,0,14,2,848,2,0,8
2011,8,12,6/26/2011,0,25,5.419,155,15,14,0,0,0,0,14.68421053,7.342105263,10,13.91666667,25,21,0,27,0,25,56,11,0,0,11,1,848,16.3,0,25
2011,8,12,6/26/2011,0,25,5.419,808,4,11,0,0,14.28571429,14.28571429,13.63157895,13.11578947,10.28571429,10.14285714,27,28,0,61,0,31,56,11,0,0,7,2,848,21.8,0,31
2011,8,12,6/26/2011,0,25,5.419,813,3,15,0,0,0,0,5.526315789,5.526315789,18.71428571,16.57142857,26,33,0,4,0,0,56,11,0,0,24,2,848,0,0,0
2011,8,12,6/26/2011,0,25,5.419,814,10,12,0,0,0,0,5.868421053,5.868421053,13.71428571,13.21428571,25,6,0,12,0,2,56,11,0,0,17,2,848,1.875,0,2
2011,8,12,6/26/2011,0,25,5.419,815,15,16,0,0,0,0,7.342105263,7.342105263,17.83333333,13.91666667,21,23,0,27,0,2,56,11,0,0,16,2,848,0.857142857,0,2
2011,8,12,6/26/2011,0,25,5.419,816,166,23,0,0,0,0,9.394736842,9.394736842,17.57142857,18.35714286,26,4,0,0,0,0,55,12,0,0,21,2,848,0,0,0
2011,9,9,7/10/2011,1,18,5.891,1,1,10,47.36842105,42.10526316,37.5,43.75,6.421052632,6.394736842,6.375,5.125,26,6,2,218,1,109,52,1,0.648648649,0.789473684,4,2,849,83.9,0,109
2011,9,9,7/10/2011,1,18,5.891,2,4,16,0,0,12.5,12.5,12.6,13.11578947,10,10.4375,34,15,0,65,0,34,52,1,0.05,0.090909091,9,1,849,20.4,0,34
2011,9,9,7/10/2011,1,18,5.891,3,131,9,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9.375,10.75,26,15,0,68,0,40,52,1,0.291666667,0.363636364,7,2,849,32.2,0,40
2011,9,9,7/10/2011,1,18,5.891,4,6,3,52.63157895,39.47368421,37.5,18.75,5.421052632,6.631578947,6.375,8.375,30,29,1,164,1,112,52,1,0.279069767,0.285714286,5,1,849,73.9,1,112
2011,9,9,7/10/2011,1,18,5.891,5,205,17,0,0,0,0,17,18.13157895,18.375,17.8125,30,13,0,0,0,0,2,6,0,0,22,2,849,0,0,0
2011,9,9,7/10/2011,1,18,5.891,10,166,20,0,0,0,0,18.78947368,9.394736842,19.375,18.75,29,15,0,0,0,0,50,12,0,0,25,1,849,0,0,0
2011,9,9,7/10/2011,1,18,5.891,13,6,4,26.31578947,39.47368421,0,18.75,7.842105263,6.631578947,10.375,8.375,30,5,1,164,0,52,52,1,0.096774194,0,6,2,849,38.8,0,52
2011,9,9,7/10/2011,1,18,5.891,15,205,21,0,0,0,0,19.26315789,18.13157895,17.25,17.8125,37,20,0,0,0,0,10,44,0.041666667,0,19,1,849,0,0,0
2011,9,9,7/10/2011,1,18,5.891,16,10,11,0,0,0,0,11.73684211,5.868421053,12.25,13,28,15,0,12,0,10,52,1,0,0,12,1,849,9.3,0,10
2011,9,9,7/10/2011,1,18,5.891,17,9,1,52.63157895,52.63157895,50,75,6.052631579,6.026315789,3.5,2.375,35,2,6,328,0,124,52,1,0.346153846,0.416666667,3,1,849,83.9,1,124
2011,9,9,7/10/2011,1,18,5.891,18,1,5,36.84210526,42.10526316,50,43.75,6.368421053,6.394736842,3.875,5.125,31,6,2,218,1,109,39,61,0.055555556,0,2,1,849,78.8,0,109
2011,9,9,7/10/2011,1,18,5.891,20,9,2,52.63157895,52.63157895,100,75,6,6.026315789,1.25,2.375,24,15,6,328,6,204,52,1,0.5,0.3125,1,2,849,130.4,1,204
2011,9,9,7/10/2011,1,18,5.891,22,3,15,0,0,0,0,11.05263158,5.526315789,14.125,16.375,39,5,0,4,0,4,51,11,0.333333333,0.5,15,1,849,6.1,0,4
2011,9,9,7/10/2011,1,18,5.891,24,164,23,0,0,0,0,14.94736842,7.473684211,20.125,10.0625,31,20,0,0,0,0,50,12,0,0,20,1,849,2.1,0,0
2011,9,9,7/10/2011,1,18,5.891,30,131,13,0,7.894736842,0,0,10.05263158,9.157894737,12.125,10.75,42,15,0,68,0,28,52,1,0.391304348,0.5,10,1,849,19.4,0,28
2011,9,9,7/10/2011,1,18,5.891,67,5,19,0,0,0,0,14.47368421,13.71052632,11.375,13,23,31,0,17,0,8,25,3,0,0,14,1,849,6.3,0,8
2011,9,9,7/10/2011,1,18,5.891,153,5,18,0,0,0,0,12.94736842,13.71052632,14.625,13,21,29,0,17,0,9,52,1,0,0,13,2,849,2.6,0,9
2011,9,9,7/10/2011,1,18,5.891,155,15,8,0,0,0,0,14.68421053,7.342105263,10.75,13.80357143,25,21,0,33,0,25,23,5,0.090909091,0,11,1,849,15.6,0,25
2011,9,9,7/10/2011,1,18,5.891,808,4,14,0,0,12.5,12.5,13.63157895,13.11578947,10.875,10.4375,27,28,0,65,0,31,52,1,0,0,8,2,849,23,0,31
2011,9,9,7/10/2011,1,18,5.891,813,3,7,0,0,0,0,5.526315789,5.526315789,18.625,16.375,26,33,0,4,0,0,51,11,0,0,24,2,849,0,0,0
2011,9,9,7/10/2011,1,18,5.891,814,10,6,0,0,0,0,5.868421053,5.868421053,13.75,13,25,6,0,12,0,2,51,11,0,0,17,2,849,1.888888889,0,2
2011,9,9,7/10/2011,1,18,5.891,815,15,12,0,0,0,0,7.342105263,7.342105263,16.85714286,13.80357143,21,23,0,33,0,8,52,1,0.107142857,0.076923077,16,2,849,1.75,0,8
2011,9,9,7/10/2011,1,18,5.891,816,166,22,0,0,0,0,9.394736842,9.394736842,18.125,18.75,26,4,0,0,0,0,50,12,0,0,21,2,849,0,0,0
2011,9,9,7/10/2011,1,18,5.891,817,164,24,0,0,0,0,7.473684211,7.473684211,10.0625,10.0625,22,2,0,0,0,0,49,13,0.071428571,0.071428571,23,2,849,0,0,0
2011,10,20,7/24/2011,1,15,5.148,1,1,2,47.36842105,42.10526316,33.33333333,38.88888889,6.421052632,6.394736842,6.111111111,5.888888889,26,6,3,243,2,134,60,1,0.589285714,0.4,4,2,850,73.3,1,134
2011,10,20,7/24/2011,1,15,5.148,2,4,11,0,0,11.11111111,11.11111111,12.6,13.11578947,9.777777778,10.38888889,34,15,0,66,0,34,9,4,0.138888889,0.111111111,8,1,850,23.2,0,34
2011,10,20,7/24/2011,1,15,5.148,3,131,6,15.78947368,7.894736842,0,0,8.263157895,9.157894737,9,10.38888889,26,15,0,78,0,46,59,11,0.27027027,0,7,2,850,22.6,0,46
2011,10,20,7/24/2011,1,15,5.148,4,6,4,52.63157895,39.47368421,44.44444444,22.22222222,5.421052632,6.631578947,5.777777778,7.777777778,30,29,1,192,1,130,60,1,0.333333333,0.444444444,3,1,850,61.7,1,130
2011,10,20,7/24/2011,1,15,5.148,5,205,18,0,0,0,0,17,17.5,19,9.5,30,13,0,0,0,0,58,12,0.047619048,0,22,1,850,0,0,0
2011,10,20,7/24/2011,1,15,5.148,10,166,19,0,0,0,0,18.78947368,9.394736842,19,18.5,29,15,0,0,0,0,57,13,0.0625,0,25,1,850,0,0,0
2011,10,20,7/24/2011,1,15,5.148,13,6,5,26.31578947,39.47368421,0,22.22222222,7.842105263,6.631578947,9.777777778,7.777777778,30,5,1,192,0,62,60,1,0.22,0.375,6,2,850,30.6,0,62
2011,10,20,7/24/2011,1,15,5.148,16,10,8,0,0,0,0,11.73684211,5.868421053,12.11111111,13,28,15,0,20,0,18,60,1,0,0,12,1,850,6.4,0,18
2011,10,20,7/24/2011,1,15,5.148,17,9,1,52.63157895,52.63157895,55.55555556,77.77777778,6.052631579,6.026315789,3.444444444,2.388888889,35,2,6,355,0,139,60,1,0.214285714,0.333333333,2,1,850,73.6,1,139
2011,10,20,7/24/2011,1,15,5.148,18,1,7,36.84210526,42.10526316,44.44444444,38.88888889,6.368421053,6.394736842,5.666666667,5.888888889,31,6,3,243,1,109,35,9,0.175438596,0.090909091,5,1,850,68.3,0,109
2011,10,20,7/24/2011,1,15,5.148,20,9,3,52.63157895,52.63157895,100,77.77777778,6,6.026315789,1.333333333,2.388888889,24,15,6,355,6,216,60,1,0.34,0.5,1,2,850,126.4,0,216
2011,10,20,7/24/2011,1,15,5.148,22,3,14,0,0,0,0,11.05263158,5.526315789,14,16.05555556,39,5,0,4,0,4,16,44,0.219512195,0.4,16,1,850,1.8,0,4
2011,10,20,7/24/2011,1,15,5.148,24,164,23,0,0,0,0,14.94736842,7.473684211,19.88888889,19.44444444,31,20,0,0,0,0,37,10,0,0,20,1,850,0,0,0
